t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1480497080,41788,38.598520,15.649693,10.158474,2.911474,14.884546,16.586890,21.102754,23.512369,26.752615,38.598520,511.192089,510.173894,506.145918,505.147327,calls/second,milliseconds
1480497081,42302,35.412617,15.603284,10.158474,2.800603,14.858580,16.535737,21.022578,23.507673,26.608762,35.412617,511.241276,510.173894,506.145918,505.147327,calls/second,milliseconds
1480497082,42826,35.412617,15.602610,10.158474,2.810808,14.854002,16.526359,21.103826,23.507673,26.608762,35.412617,511.381880,510.173894,506.145918,505.147327,calls/second,milliseconds
1480497083,43341,34.012556,15.589374,10.158474,2.742556,14.854819,16.495112,21.102754,23.507673,25.235868,34.012556,511.422452,510.173894,506.145918,505.147327,calls/second,milliseconds
1480497084,43854,34.012556,15.626557,10.158474,2.768235,14.884557,16.547970,21.120134,23.885842,25.235868,34.012556,511.445479,510.799635,506.341849,505.218533,calls/second,milliseconds
1480497085,44377,34.012556,15.596783,10.158474,2.750744,14.854002,16.526359,21.120134,23.885842,25.235868,34.012556,511.586800,510.799635,506.341849,505.218533,calls/second,milliseconds
1480497086,44903,34.012556,15.606788,10.158474,2.770486,14.858556,16.495112,21.244642,23.885842,26.467279,34.012556,511.732702,510.799635,506.341849,505.218533,calls/second,milliseconds
1480497087,45404,34.012556,15.627830,10.158474,2.773385,14.885608,16.544147,21.208267,23.885842,25.235868,28.582775,511.608400,510.799635,506.341849,505.218533,calls/second,milliseconds
1480497088,45929,34.012556,15.599786,10.158474,2.741507,14.884546,16.535737,21.133500,23.512369,25.235868,28.582775,511.770487,510.799635,506.341849,505.218533,calls/second,milliseconds
1480497089,46445,34.012556,15.572339,10.158474,2.707178,14.854819,16.568405,21.022578,23.226957,25.183196,28.582775,511.816430,511.407326,506.541152,505.291560,calls/second,milliseconds
